Timestamp,Container,CPU_Percentage
1716406519,docker_minio_1,0.11%
1716406519,docker_hive_1,0.09%
1716406519,docker_influx_1,0.01%
1716406519,docker_db_1,0.00%
1716406519,registry,0.00%
1716406522,micro-benchmark-tests-1,35.93%
1716406522,micro-benchmark-java-elastic-1,0.51%
1716406522,micro-benchmark-java-otel-1,0.11%
1716406522,micro-benchmark-java-standard-1,0.10%
1716406522,micro-benchmark-go-elastic-1,0.00%
1716406522,micro-benchmark-go-otel-1,0.00%
1716406522,micro-benchmark-go-standard-1,0.00%
1716406522,micro-benchmark-python-elastic-1,0.06%
1716406522,micro-benchmark-python-otel-1,49.35%
1716406522,micro-benchmark-python-standard-1,0.02%
1716406522,micro-benchmark-postgres-1,0.00%
1716406522,telemetry-apm-server-1,0.03%
1716406522,telemetry-kibana-1,0.66%
1716406522,telemetry-otel-collector-1,0.00%
1716406522,telemetry-elasticsearch-1,0.37%
1716406522,suspicious_hugle,0.00%
1716406522,docker_minio_1,0.54%
1716406522,docker_hive_1,0.09%
1716406522,docker_influx_1,0.02%
1716406522,docker_db_1,0.01%
1716406522,registry,0.00%
1716406526,micro-benchmark-tests-1,37.75%
1716406526,micro-benchmark-java-elastic-1,0.38%
1716406526,micro-benchmark-java-otel-1,0.10%
1716406526,micro-benchmark-java-standard-1,0.10%
1716406526,micro-benchmark-go-elastic-1,0.00%
1716406526,micro-benchmark-go-otel-1,0.00%
1716406526,micro-benchmark-go-standard-1,0.00%
1716406526,micro-benchmark-python-elastic-1,0.02%
1716406526,micro-benchmark-python-otel-1,39.89%
1716406526,micro-benchmark-python-standard-1,0.02%
1716406526,micro-benchmark-postgres-1,0.00%
1716406526,telemetry-apm-server-1,1.04%
1716406526,telemetry-kibana-1,1.27%
1716406526,telemetry-otel-collector-1,0.01%
1716406526,telemetry-elasticsearch-1,1.93%
1716406526,suspicious_hugle,0.01%
1716406526,docker_minio_1,0.19%
1716406526,docker_hive_1,0.19%
1716406526,docker_influx_1,0.02%
1716406526,docker_db_1,0.00%
1716406526,registry,0.03%
1716406530,micro-benchmark-tests-1,37.94%
1716406530,micro-benchmark-java-elastic-1,0.39%
1716406530,micro-benchmark-java-otel-1,0.11%
1716406530,micro-benchmark-java-standard-1,0.12%
1716406530,micro-benchmark-go-elastic-1,0.00%
1716406530,micro-benchmark-go-otel-1,0.00%
1716406530,micro-benchmark-go-standard-1,0.00%
1716406530,micro-benchmark-python-elastic-1,0.02%
1716406530,micro-benchmark-python-otel-1,69.78%
1716406530,micro-benchmark-python-standard-1,0.02%
1716406530,micro-benchmark-postgres-1,0.00%
1716406530,telemetry-apm-server-1,7.22%
1716406530,telemetry-kibana-1,0.75%
1716406530,telemetry-otel-collector-1,6.75%
1716406530,telemetry-elasticsearch-1,24.88%
1716406530,suspicious_hugle,0.00%
1716406530,docker_minio_1,0.29%
1716406530,docker_hive_1,0.10%
1716406530,docker_influx_1,0.15%
1716406530,docker_db_1,0.00%
1716406530,registry,0.01%
1716406533,micro-benchmark-tests-1,35.30%
1716406533,micro-benchmark-java-elastic-1,0.36%
1716406533,micro-benchmark-java-otel-1,0.11%
1716406533,micro-benchmark-java-standard-1,0.11%
1716406533,micro-benchmark-go-elastic-1,0.00%
1716406533,micro-benchmark-go-otel-1,0.29%
1716406533,micro-benchmark-go-standard-1,0.00%
1716406533,micro-benchmark-python-elastic-1,0.06%
1716406533,micro-benchmark-python-otel-1,44.71%
1716406533,micro-benchmark-python-standard-1,0.02%
1716406533,micro-benchmark-postgres-1,0.00%
1716406533,telemetry-apm-server-1,0.00%
1716406533,telemetry-kibana-1,1.74%
1716406533,telemetry-otel-collector-1,0.00%
1716406533,telemetry-elasticsearch-1,5.69%
1716406533,suspicious_hugle,0.00%
1716406533,docker_minio_1,0.16%
1716406533,docker_hive_1,0.09%
1716406533,docker_influx_1,0.03%
1716406533,docker_db_1,0.00%
1716406533,registry,0.00%
1716406537,micro-benchmark-tests-1,35.87%
1716406537,micro-benchmark-java-elastic-1,0.34%
1716406537,micro-benchmark-java-otel-1,0.24%
1716406537,micro-benchmark-java-standard-1,0.11%
1716406537,micro-benchmark-go-elastic-1,0.00%
1716406537,micro-benchmark-go-otel-1,0.00%
1716406537,micro-benchmark-go-standard-1,0.00%
1716406537,micro-benchmark-python-elastic-1,1.53%
1716406537,micro-benchmark-python-otel-1,51.30%
1716406537,micro-benchmark-python-standard-1,0.02%
1716406537,micro-benchmark-postgres-1,0.00%
1716406537,telemetry-apm-server-1,0.53%
1716406537,telemetry-kibana-1,0.90%
1716406537,telemetry-otel-collector-1,0.00%
1716406537,telemetry-elasticsearch-1,1.88%
1716406537,suspicious_hugle,0.00%
1716406537,docker_minio_1,12.25%
1716406537,docker_hive_1,0.10%
1716406537,docker_influx_1,0.02%
1716406537,docker_db_1,0.01%
1716406537,registry,0.00%
1716406541,micro-benchmark-tests-1,43.12%
1716406541,micro-benchmark-java-elastic-1,0.54%
1716406541,micro-benchmark-java-otel-1,0.11%
1716406541,micro-benchmark-java-standard-1,0.12%
1716406541,micro-benchmark-go-elastic-1,0.00%
1716406541,micro-benchmark-go-otel-1,0.00%
1716406541,micro-benchmark-go-standard-1,0.00%
1716406541,micro-benchmark-python-elastic-1,0.02%
1716406541,micro-benchmark-python-otel-1,60.63%
1716406541,micro-benchmark-python-standard-1,0.02%
1716406541,micro-benchmark-postgres-1,0.00%
1716406541,telemetry-apm-server-1,9.17%
1716406541,telemetry-kibana-1,2.07%
1716406541,telemetry-otel-collector-1,0.05%
1716406541,telemetry-elasticsearch-1,39.23%
1716406541,suspicious_hugle,0.00%
1716406541,docker_minio_1,0.64%
1716406541,docker_hive_1,0.46%
1716406541,docker_influx_1,0.02%
1716406541,docker_db_1,0.34%
1716406541,registry,0.01%
1716406544,micro-benchmark-tests-1,35.52%
1716406544,micro-benchmark-java-elastic-1,0.41%
1716406544,micro-benchmark-java-otel-1,0.11%
1716406544,micro-benchmark-java-standard-1,0.12%
1716406544,micro-benchmark-go-elastic-1,0.00%
1716406544,micro-benchmark-go-otel-1,0.00%
1716406544,micro-benchmark-go-standard-1,0.00%
1716406544,micro-benchmark-python-elastic-1,0.29%
1716406544,micro-benchmark-python-otel-1,69.16%
1716406544,micro-benchmark-python-standard-1,0.02%
1716406544,micro-benchmark-postgres-1,0.01%
1716406544,telemetry-apm-server-1,12.01%
1716406544,telemetry-kibana-1,0.38%
1716406544,telemetry-otel-collector-1,4.24%
1716406544,telemetry-elasticsearch-1,10.81%
1716406544,suspicious_hugle,0.00%
1716406544,docker_minio_1,0.15%
1716406544,docker_hive_1,0.09%
1716406544,docker_influx_1,0.02%
1716406544,docker_db_1,0.00%
1716406544,registry,0.00%
1716406548,micro-benchmark-tests-1,1.08%
1716406548,micro-benchmark-java-elastic-1,0.40%
1716406548,micro-benchmark-java-otel-1,0.12%
1716406548,micro-benchmark-java-standard-1,0.12%
1716406548,micro-benchmark-go-elastic-1,0.00%
1716406548,micro-benchmark-go-otel-1,0.02%
1716406548,micro-benchmark-go-standard-1,0.00%
1716406548,micro-benchmark-python-elastic-1,0.04%
1716406548,micro-benchmark-python-otel-1,0.81%
1716406548,micro-benchmark-python-standard-1,0.02%
1716406548,micro-benchmark-postgres-1,0.00%
1716406548,telemetry-apm-server-1,0.00%
1716406548,telemetry-kibana-1,9.03%
1716406548,telemetry-otel-collector-1,0.00%
1716406548,telemetry-elasticsearch-1,5.47%
1716406548,suspicious_hugle,0.00%
1716406548,docker_minio_1,0.20%
1716406548,docker_hive_1,1.58%
1716406548,docker_influx_1,0.02%
1716406548,docker_db_1,0.88%
1716406548,registry,0.00%
1716406552,micro-benchmark-tests-1,1.40%
1716406552,micro-benchmark-java-elastic-1,0.54%
1716406552,micro-benchmark-java-otel-1,0.12%
1716406552,micro-benchmark-java-standard-1,0.23%
1716406552,micro-benchmark-go-elastic-1,0.00%
1716406552,micro-benchmark-go-otel-1,0.00%
1716406552,micro-benchmark-go-standard-1,0.00%
1716406552,micro-benchmark-python-elastic-1,0.02%
1716406552,micro-benchmark-python-otel-1,0.68%
1716406552,micro-benchmark-python-standard-1,0.02%
1716406552,micro-benchmark-postgres-1,0.00%
1716406552,telemetry-apm-server-1,0.00%
1716406552,telemetry-kibana-1,0.92%
1716406552,telemetry-otel-collector-1,0.00%
1716406552,telemetry-elasticsearch-1,2.04%
1716406552,suspicious_hugle,0.00%
1716406552,docker_minio_1,0.17%
1716406552,docker_hive_1,0.08%
1716406552,docker_influx_1,0.02%
1716406552,docker_db_1,0.00%
1716406552,registry,0.00%
1716406555,micro-benchmark-tests-1,1.27%
1716406555,micro-benchmark-java-elastic-1,0.38%
1716406555,micro-benchmark-java-otel-1,0.09%
1716406556,micro-benchmark-java-standard-1,0.11%
1716406556,micro-benchmark-go-elastic-1,0.00%
1716406556,micro-benchmark-go-otel-1,0.00%
1716406556,micro-benchmark-go-standard-1,0.00%
1716406556,micro-benchmark-python-elastic-1,0.07%
1716406556,micro-benchmark-python-otel-1,0.67%
1716406556,micro-benchmark-python-standard-1,0.02%
1716406556,micro-benchmark-postgres-1,0.00%
1716406556,telemetry-apm-server-1,6.57%
1716406556,telemetry-kibana-1,0.48%
1716406556,telemetry-otel-collector-1,0.02%
1716406556,telemetry-elasticsearch-1,0.25%
1716406556,suspicious_hugle,0.00%
1716406556,docker_minio_1,0.15%
1716406556,docker_hive_1,0.12%
1716406556,docker_influx_1,0.02%
1716406556,docker_db_1,0.00%
1716406556,registry,0.03%
1716406559,micro-benchmark-tests-1,0.97%
1716406559,micro-benchmark-java-elastic-1,0.43%
1716406559,micro-benchmark-java-otel-1,0.11%
1716406559,micro-benchmark-java-standard-1,0.11%
1716406559,micro-benchmark-go-elastic-1,0.00%
1716406559,micro-benchmark-go-otel-1,0.00%
1716406559,micro-benchmark-go-standard-1,0.00%
1716406559,micro-benchmark-python-elastic-1,0.02%
1716406559,micro-benchmark-python-otel-1,0.93%
1716406559,micro-benchmark-python-standard-1,0.02%
1716406559,micro-benchmark-postgres-1,0.00%
1716406559,telemetry-apm-server-1,0.00%
1716406559,telemetry-kibana-1,0.65%
1716406559,telemetry-otel-collector-1,0.00%
1716406559,telemetry-elasticsearch-1,1.62%
1716406559,suspicious_hugle,0.00%
1716406559,docker_minio_1,0.18%
1716406559,docker_hive_1,0.09%
1716406559,docker_influx_1,0.04%
1716406559,docker_db_1,0.00%
1716406559,registry,0.01%
1716406563,micro-benchmark-tests-1,33.56%
1716406563,micro-benchmark-java-elastic-1,0.52%
1716406563,micro-benchmark-java-otel-1,0.10%
1716406563,micro-benchmark-java-standard-1,0.11%
1716406563,micro-benchmark-go-elastic-1,0.00%
1716406563,micro-benchmark-go-otel-1,0.29%
1716406563,micro-benchmark-go-standard-1,0.00%
1716406563,micro-benchmark-python-elastic-1,71.45%
1716406563,micro-benchmark-python-otel-1,0.74%
1716406563,micro-benchmark-python-standard-1,0.02%
1716406563,micro-benchmark-postgres-1,0.00%
1716406563,telemetry-apm-server-1,0.07%
1716406563,telemetry-kibana-1,1.94%
1716406563,telemetry-otel-collector-1,0.00%
1716406563,telemetry-elasticsearch-1,5.45%
1716406563,suspicious_hugle,0.00%
1716406563,docker_minio_1,0.13%
1716406563,docker_hive_1,0.08%
1716406563,docker_influx_1,0.02%
1716406563,docker_db_1,0.00%
1716406563,registry,0.00%
1716406567,micro-benchmark-tests-1,33.27%
1716406567,micro-benchmark-java-elastic-1,0.39%
1716406567,micro-benchmark-java-otel-1,0.23%
1716406567,micro-benchmark-java-standard-1,0.11%
1716406567,micro-benchmark-go-elastic-1,0.00%
1716406567,micro-benchmark-go-otel-1,0.00%
1716406567,micro-benchmark-go-standard-1,0.00%
1716406567,micro-benchmark-python-elastic-1,71.25%
1716406567,micro-benchmark-python-otel-1,0.64%
1716406567,micro-benchmark-python-standard-1,0.01%
1716406567,micro-benchmark-postgres-1,0.00%
1716406567,telemetry-apm-server-1,2.87%
1716406567,telemetry-kibana-1,1.92%
1716406567,telemetry-otel-collector-1,0.00%
1716406567,telemetry-elasticsearch-1,13.27%
1716406567,suspicious_hugle,0.00%
1716406567,docker_minio_1,0.17%
1716406567,docker_hive_1,0.09%
1716406567,docker_influx_1,0.02%
1716406567,docker_db_1,0.00%
1716406567,registry,0.00%
1716406570,micro-benchmark-tests-1,31.08%
1716406570,micro-benchmark-java-elastic-1,0.56%
1716406570,micro-benchmark-java-otel-1,0.12%
1716406570,micro-benchmark-java-standard-1,0.12%
1716406570,micro-benchmark-go-elastic-1,0.00%
1716406570,micro-benchmark-go-otel-1,0.00%
1716406570,micro-benchmark-go-standard-1,0.00%
1716406570,micro-benchmark-python-elastic-1,62.51%
1716406570,micro-benchmark-python-otel-1,0.68%
1716406570,micro-benchmark-python-standard-1,0.02%
1716406570,micro-benchmark-postgres-1,0.00%
1716406570,telemetry-apm-server-1,9.01%
1716406570,telemetry-kibana-1,2.12%
1716406570,telemetry-otel-collector-1,0.00%
1716406570,telemetry-elasticsearch-1,23.60%
1716406570,suspicious_hugle,0.00%
1716406570,docker_minio_1,0.50%
1716406570,docker_hive_1,0.10%
1716406570,docker_influx_1,0.15%
1716406570,docker_db_1,0.00%
1716406570,registry,0.00%
1716406574,micro-benchmark-tests-1,30.58%
1716406574,micro-benchmark-java-elastic-1,0.29%
1716406574,micro-benchmark-java-otel-1,0.11%
1716406574,micro-benchmark-java-standard-1,0.11%
1716406574,micro-benchmark-go-elastic-1,0.00%
1716406574,micro-benchmark-go-otel-1,0.00%
1716406574,micro-benchmark-go-standard-1,0.00%
1716406574,micro-benchmark-python-elastic-1,50.96%
1716406574,micro-benchmark-python-otel-1,0.74%
1716406574,micro-benchmark-python-standard-1,0.02%
1716406574,micro-benchmark-postgres-1,0.00%
1716406574,telemetry-apm-server-1,0.59%
1716406574,telemetry-kibana-1,1.11%
1716406574,telemetry-otel-collector-1,0.00%
1716406574,telemetry-elasticsearch-1,7.12%
1716406574,suspicious_hugle,0.01%
1716406574,docker_minio_1,0.19%
1716406574,docker_hive_1,0.08%
1716406574,docker_influx_1,0.02%
1716406574,docker_db_1,0.00%
1716406574,registry,0.00%
1716406578,micro-benchmark-tests-1,31.12%
1716406578,micro-benchmark-java-elastic-1,0.33%
1716406578,micro-benchmark-java-otel-1,0.11%
1716406578,micro-benchmark-java-standard-1,0.10%
1716406578,micro-benchmark-go-elastic-1,0.00%
1716406578,micro-benchmark-go-otel-1,0.00%
1716406578,micro-benchmark-go-standard-1,0.28%
1716406578,micro-benchmark-python-elastic-1,49.50%
1716406578,micro-benchmark-python-otel-1,0.67%
1716406578,micro-benchmark-python-standard-1,0.02%
1716406578,micro-benchmark-postgres-1,0.00%
1716406578,telemetry-apm-server-1,0.02%
1716406578,telemetry-kibana-1,0.72%
1716406578,telemetry-otel-collector-1,0.00%
1716406578,telemetry-elasticsearch-1,0.27%
1716406578,suspicious_hugle,0.00%
1716406578,docker_minio_1,0.18%
1716406578,docker_hive_1,0.08%
1716406578,docker_influx_1,0.02%
1716406578,docker_db_1,0.01%
1716406578,registry,0.00%
1716406581,micro-benchmark-tests-1,28.93%
1716406581,micro-benchmark-java-elastic-1,0.33%
1716406581,micro-benchmark-java-otel-1,0.11%
1716406581,micro-benchmark-java-standard-1,0.22%
1716406581,micro-benchmark-go-elastic-1,0.00%
1716406581,micro-benchmark-go-otel-1,0.00%
1716406581,micro-benchmark-go-standard-1,0.00%
1716406581,micro-benchmark-python-elastic-1,55.85%
1716406581,micro-benchmark-python-otel-1,0.70%
1716406581,micro-benchmark-python-standard-1,0.02%
1716406581,micro-benchmark-postgres-1,0.00%
1716406581,telemetry-apm-server-1,0.00%
1716406581,telemetry-kibana-1,6.23%
1716406581,telemetry-otel-collector-1,0.03%
1716406581,telemetry-elasticsearch-1,6.37%
1716406581,suspicious_hugle,0.00%
1716406581,docker_minio_1,0.18%
1716406581,docker_hive_1,0.12%
1716406581,docker_influx_1,0.02%
1716406581,docker_db_1,0.01%
1716406581,registry,0.00%
1716406585,micro-benchmark-tests-1,28.93%
1716406585,micro-benchmark-java-elastic-1,0.32%
1716406585,micro-benchmark-java-otel-1,0.12%
1716406585,micro-benchmark-java-standard-1,0.11%
1716406585,micro-benchmark-go-elastic-1,0.00%
1716406585,micro-benchmark-go-otel-1,0.00%
1716406585,micro-benchmark-go-standard-1,0.00%
1716406585,micro-benchmark-python-elastic-1,58.90%
1716406585,micro-benchmark-python-otel-1,0.67%
1716406585,micro-benchmark-python-standard-1,0.02%
1716406585,micro-benchmark-postgres-1,0.01%
1716406585,telemetry-apm-server-1,13.84%
1716406585,telemetry-kibana-1,0.67%
1716406585,telemetry-otel-collector-1,0.00%
1716406585,telemetry-elasticsearch-1,39.92%
1716406585,suspicious_hugle,0.00%
1716406585,docker_minio_1,0.12%
1716406585,docker_hive_1,0.09%
1716406585,docker_influx_1,0.02%
1716406585,docker_db_1,0.00%
1716406585,registry,0.04%
1716406589,micro-benchmark-tests-1,33.23%
1716406589,micro-benchmark-java-elastic-1,0.32%
1716406589,micro-benchmark-java-otel-1,0.10%
1716406589,micro-benchmark-java-standard-1,0.10%
1716406589,micro-benchmark-go-elastic-1,0.00%
1716406589,micro-benchmark-go-otel-1,0.02%
1716406589,micro-benchmark-go-standard-1,0.00%
1716406589,micro-benchmark-python-elastic-1,54.54%
1716406589,micro-benchmark-python-otel-1,0.76%
1716406589,micro-benchmark-python-standard-1,0.02%
1716406589,micro-benchmark-postgres-1,0.00%
1716406589,telemetry-apm-server-1,7.14%
1716406589,telemetry-kibana-1,7.60%
1716406589,telemetry-otel-collector-1,0.00%
1716406589,telemetry-elasticsearch-1,5.34%
1716406589,suspicious_hugle,0.00%
1716406589,docker_minio_1,0.12%
1716406589,docker_hive_1,0.08%
1716406589,docker_influx_1,0.02%
1716406589,docker_db_1,0.00%
1716406589,registry,0.00%
1716406592,micro-benchmark-tests-1,32.75%
1716406592,micro-benchmark-java-elastic-1,0.75%
1716406592,micro-benchmark-java-otel-1,0.11%
1716406592,micro-benchmark-java-standard-1,0.22%
1716406592,micro-benchmark-go-elastic-1,0.00%
1716406592,micro-benchmark-go-otel-1,0.00%
1716406592,micro-benchmark-go-standard-1,0.00%
1716406592,micro-benchmark-python-elastic-1,66.56%
1716406592,micro-benchmark-python-otel-1,0.70%
1716406592,micro-benchmark-python-standard-1,0.02%
1716406592,micro-benchmark-postgres-1,0.00%
1716406592,telemetry-apm-server-1,0.08%
1716406592,telemetry-kibana-1,0.91%
1716406592,telemetry-otel-collector-1,0.00%
1716406592,telemetry-elasticsearch-1,0.27%
1716406592,suspicious_hugle,0.00%
1716406592,docker_minio_1,0.26%
1716406592,docker_hive_1,0.08%
1716406592,docker_influx_1,0.04%
1716406592,docker_db_1,0.00%
1716406592,registry,0.00%
1716406596,micro-benchmark-tests-1,34.74%
1716406596,micro-benchmark-java-elastic-1,0.32%
1716406596,micro-benchmark-java-otel-1,0.10%
1716406596,micro-benchmark-java-standard-1,0.11%
1716406596,micro-benchmark-go-elastic-1,0.00%
1716406596,micro-benchmark-go-otel-1,0.00%
1716406596,micro-benchmark-go-standard-1,0.00%
1716406596,micro-benchmark-python-elastic-1,48.56%
1716406596,micro-benchmark-python-otel-1,0.68%
1716406596,micro-benchmark-python-standard-1,0.02%
1716406596,micro-benchmark-postgres-1,0.00%
1716406596,telemetry-apm-server-1,10.41%
1716406596,telemetry-kibana-1,3.90%
1716406596,telemetry-otel-collector-1,0.01%
1716406596,telemetry-elasticsearch-1,38.14%
1716406596,suspicious_hugle,0.00%
1716406596,docker_minio_1,7.14%
1716406596,docker_hive_1,0.12%
1716406596,docker_influx_1,0.02%
1716406596,docker_db_1,0.00%
1716406596,registry,0.00%
1716406600,micro-benchmark-tests-1,31.53%
1716406600,micro-benchmark-java-elastic-1,0.32%
1716406600,micro-benchmark-java-otel-1,0.11%
1716406600,micro-benchmark-java-standard-1,0.11%
1716406600,micro-benchmark-go-elastic-1,0.00%
1716406600,micro-benchmark-go-otel-1,0.00%
1716406600,micro-benchmark-go-standard-1,0.00%
1716406600,micro-benchmark-python-elastic-1,61.27%
1716406600,micro-benchmark-python-otel-1,0.69%
1716406600,micro-benchmark-python-standard-1,0.02%
1716406600,micro-benchmark-postgres-1,0.00%
1716406600,telemetry-apm-server-1,13.47%
1716406600,telemetry-kibana-1,2.35%
1716406600,telemetry-otel-collector-1,0.00%
1716406600,telemetry-elasticsearch-1,8.96%
1716406600,suspicious_hugle,0.00%
1716406600,docker_minio_1,12.21%
1716406600,docker_hive_1,2.07%
1716406600,docker_influx_1,0.18%
1716406600,docker_db_1,0.89%
1716406600,registry,0.00%
1716406603,micro-benchmark-tests-1,28.23%
1716406603,micro-benchmark-java-elastic-1,0.35%
1716406603,micro-benchmark-java-otel-1,0.10%
1716406603,micro-benchmark-java-standard-1,0.11%
